0,0.00185495
0.05,0.00196207
0.1,0.00207606
0.15,0.00219741
0.2,0.00232662
0.25,0.00246425
0.3,0.00261091
0.35,0.00276723
0.4,0.0029339
0.45,0.00311167
0.5,0.00330134
0.55,0.00350377
0.6,0.00371989
0.65,0.0039507
0.7,0.00419727
0.75,0.00446078
0.8,0.00474248
0.85,0.0050437
0.9,0.00536591
0.95,0.00571068
1,0.0060797
1.05,0.00647478
1.1,0.00689788
1.15,0.00735112
1.2,0.00783677
1.25,0.00835727
1.3,0.00891524
1.35,0.00951351
1.4,0.0101551
1.45,0.0108433
1.5,0.0115815
1.55,0.0123734
1.6,0.0132231
1.65,0.0141347
1.7,0.0151127
1.75,0.0161619
1.8,0.0172874
1.85,0.0184943
1.9,0.0197884
1.95,0.0211755
2,0.0226617
2.05,0.0242533
2.1,0.025957
2.15,0.0277795
2.2,0.0297277
2.25,0.0318086
2.3,0.0340294
2.35,0.0363969
2.4,0.0389183
2.45,0.0416002
2.5,0.0444492
2.55,0.0474713
2.6,0.0506722
2.65,0.0540568
2.7,0.0576292
2.75,0.0613929
2.8,0.0653498
2.85,0.069501
2.9,0.0738461
2.95,0.078383
3,0.0831081
3.05,0.0880159
3.1,0.0930991
3.15,0.0983481
3.2,0.103751
3.25,0.109295
3.3,0.114964
3.35,0.120739
3.4,0.126601
3.45,0.132527
3.5,0.138494
3.55,0.144476
3.6,0.150447
3.65,0.156378
3.7,0.162242
3.75,0.168009
3.8,0.173651
3.85,0.179139
3.9,0.184445
3.95,0.189545
4,0.194412
4.05,0.199024
4.1,0.203361
4.15,0.207405
4.2,0.211141
4.25,0.214556
4.3,0.217643
4.35,0.220394
4.4,0.222808
4.45,0.224884
4.5,0.226626
4.55,0.228039
4.6,0.229131
4.65,0.229914
4.7,0.2304
4.75,0.230603
4.8,0.230538
4.85,0.230224
4.9,0.229677
4.95,0.228916
5,0.22796
5.05,0.226827
5.1,0.225536
5.15,0.224106
5.2,0.222554
5.25,0.220897
5.3,0.219153
5.35,0.217336
5.4,0.215461
5.45,0.213542
5.5,0.21159
5.55,0.209616
5.6,0.207631
5.65,0.205643
5.7,0.203659
5.75,0.201684
5.8,0.199724
5.85,0.19778
5.9,0.195856
5.95,0.193952
6,0.192067
6.05,0.190199
6.1,0.188346
6.15,0.186504
6.2,0.184669
6.25,0.182835
6.3,0.180995
6.35,0.179144
6.4,0.177275
6.45,0.175379
6.5,0.17345
6.55,0.171479
6.6,0.169459
6.65,0.167382
6.7,0.165242
6.75,0.163032
6.8,0.160746
6.85,0.158378
6.9,0.155924
6.95,0.15338
7,0.150743
7.05,0.148012
7.1,0.145186
7.15,0.142265
7.2,0.139251
7.25,0.136146
7.3,0.132954
7.35,0.12968
7.4,0.126329
7.45,0.122907
7.5,0.119423
7.55,0.115883
7.6,0.112297
7.65,0.108674
7.7,0.105023
7.75,0.101355
7.8,0.0976785
7.85,0.0940047
7.9,0.0903433
7.95,0.0867041
8,0.0830967
8.05,0.0795304
8.1,0.0760138
8.15,0.0725553
8.2,0.0691625
8.25,0.0658425
8.3,0.0626017
8.35,0.0594458
8.4,0.0563798
8.45,0.0534078
8.5,0.0505336
8.55,0.0477599
8.6,0.0450888
8.65,0.042522
8.7,0.0400601
8.75,0.0377037
8.8,0.0354523
8.85,0.0333052
8.9,0.0312611
8.95,0.0293184
9,0.0274751
9.05,0.0257288
9.1,0.0240769
9.15,0.0225166
9.2,0.0210447
9.25,0.0196582
9.3,0.0183537
9.35,0.0171277
9.4,0.015977
9.45,0.0148979
9.5,0.0138871
9.55,0.0129412
9.6,0.0120567
9.65,0.0112304
9.7,0.010459
9.75,0.00973936
9.8,0.0090685
9.85,0.00844348
9.9,0.00786147
9.95,0.00731979
