1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
2,6.0302,0.677144
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
1,4.27752,0.797854
3,3.93474,1.06869
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
1,4.27752,0.797854
1,4.27752,0.797854
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
1,4.27752,0.797854
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
1,4.27752,0.797854
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
0,7.23632,0.854056
