0,0.0018947
0.05,0.00200666
0.1,0.00212595
0.15,0.00225306
0.2,0.00238856
0.25,0.00253303
0.3,0.00268711
0.35,0.00285148
0.4,0.00302688
0.45,0.00321409
0.5,0.00341396
0.55,0.00362739
0.6,0.00385536
0.65,0.00409891
0.7,0.00435918
0.75,0.00463736
0.8,0.00493476
0.85,0.00525277
0.9,0.00559288
0.95,0.0059567
1,0.00634594
1.05,0.00676246
1.1,0.00720824
1.15,0.00768539
1.2,0.0081962
1.25,0.0087431
1.3,0.00932868
1.35,0.00995575
1.4,0.0106273
1.45,0.0113464
1.5,0.0121165
1.55,0.0129412
1.6,0.0138243
1.65,0.0147699
1.7,0.0157822
1.75,0.0168657
1.8,0.0180252
1.85,0.0192658
1.9,0.0205926
1.95,0.022011
2,0.0235269
2.05,0.0251459
2.1,0.0268742
2.15,0.0287178
2.2,0.0306832
2.25,0.0327766
2.3,0.0350043
2.35,0.0373726
2.4,0.0398877
2.45,0.0425555
2.5,0.0453816
2.55,0.0483713
2.6,0.0515292
2.65,0.0548594
2.7,0.0583653
2.75,0.0620492
2.8,0.0659126
2.85,0.0699557
2.9,0.0741774
2.95,0.0785752
3,0.0831451
3.05,0.0878813
3.1,0.0927763
3.15,0.0978208
3.2,0.103003
3.25,0.108311
3.3,0.113729
3.35,0.11924
3.4,0.124825
3.45,0.130465
3.5,0.136137
3.55,0.141818
3.6,0.147484
3.65,0.153111
3.7,0.158673
3.75,0.164145
3.8,0.169501
3.85,0.174718
3.9,0.179771
3.95,0.184639
4,0.1893
4.05,0.193735
4.1,0.197928
4.15,0.201864
4.2,0.205531
4.25,0.208918
4.3,0.21202
4.35,0.214831
4.4,0.217349
4.45,0.219573
4.5,0.221507
4.55,0.223155
4.6,0.224522
4.65,0.225616
4.7,0.226447
4.75,0.227025
4.8,0.227361
4.85,0.227467
4.9,0.227355
4.95,0.227039
5,0.226532
5.05,0.225846
5.1,0.224996
5.15,0.223993
5.2,0.222852
5.25,0.221584
5.3,0.220202
5.35,0.218719
5.4,0.217144
5.45,0.215491
5.5,0.213768
5.55,0.211987
5.6,0.210157
5.65,0.208286
5.7,0.206384
5.75,0.204458
5.8,0.202514
5.85,0.200559
5.9,0.198597
5.95,0.196633
6,0.19467
6.05,0.192709
6.1,0.190752
6.15,0.188798
6.2,0.186846
6.25,0.184895
6.3,0.18294
6.35,0.180978
6.4,0.179003
6.45,0.17701
6.5,0.174993
6.55,0.172945
6.6,0.170859
6.65,0.168727
6.7,0.166543
6.75,0.164298
6.8,0.161987
6.85,0.159603
6.9,0.157141
6.95,0.154595
7,0.151962
7.05,0.149239
7.1,0.146423
7.15,0.143514
7.2,0.140513
7.25,0.13742
7.3,0.134239
7.35,0.130973
7.4,0.127627
7.45,0.124207
7.5,0.120721
7.55,0.117176
7.6,0.11358
7.65,0.109943
7.7,0.106274
7.75,0.102583
7.8,0.0988815
7.85,0.0951785
7.9,0.0914849
7.95,0.0878109
8,0.0841664
8.05,0.080561
8.1,0.077004
8.15,0.0735039
8.2,0.0700689
8.25,0.0667063
8.3,0.063423
8.35,0.0602248
8.4,0.0571171
8.45,0.0541043
8.5,0.0511902
8.55,0.0483778
8.6,0.0456695
8.65,0.0430668
8.7,0.0405707
8.75,0.0381815
8.8,0.035899
8.85,0.0337225
8.9,0.0316506
8.95,0.0296817
9,0.0278138
9.05,0.0260445
9.1,0.024371
9.15,0.0227905
9.2,0.0212998
9.25,0.0198958
9.3,0.0185749
9.35,0.0173338
9.4,0.016169
9.45,0.0150768
9.5,0.0140539
9.55,0.0130966
9.6,0.0122017
9.65,0.0113656
9.7,0.0105851
9.75,0.00985709
9.8,0.0091784
9.85,0.00854608
9.9,0.00795729
9.95,0.00740928
