0,0.00070969
0.05,0.000767825
0.1,0.000831107
0.15,0.000900016
0.2,0.000975076
0.25,0.00105686
0.3,0.001146
0.35,0.00124319
0.4,0.00134918
0.45,0.0014648
0.5,0.00159096
0.55,0.00172866
0.6,0.00187898
0.65,0.00204313
0.7,0.00222239
0.75,0.00241821
0.8,0.00263215
0.85,0.00286591
0.9,0.00312136
0.95,0.00340052
1,0.00370562
1.05,0.00403906
1.1,0.00440347
1.15,0.00480171
1.2,0.00523684
1.25,0.00571224
1.3,0.00623151
1.35,0.00679856
1.4,0.0074176
1.45,0.00809316
1.5,0.00883007
1.55,0.00963352
1.6,0.0105091
1.65,0.0114625
1.7,0.0125002
1.75,0.0136286
1.8,0.0148548
1.85,0.0161858
1.9,0.0176294
1.95,0.0191932
2,0.0208854
2.05,0.0227143
2.1,0.0246881
2.15,0.0268154
2.2,0.0291046
2.25,0.031564
2.3,0.0342017
2.35,0.0370253
2.4,0.0400422
2.45,0.043259
2.5,0.0466814
2.55,0.0503144
2.6,0.0541615
2.65,0.0582252
2.7,0.0625063
2.75,0.0670037
2.8,0.0717148
2.85,0.0766345
2.9,0.0817558
2.95,0.087069
3,0.0925619
3.05,0.09822
3.1,0.104026
3.15,0.109959
3.2,0.115997
3.25,0.122116
3.3,0.128286
3.35,0.134478
3.4,0.140662
3.45,0.146803
3.5,0.152866
3.55,0.158817
3.6,0.164621
3.65,0.17024
3.7,0.175642
3.75,0.180792
3.8,0.185659
3.85,0.190213
3.9,0.194428
3.95,0.19828
4,0.201752
4.05,0.204826
4.1,0.207492
4.15,0.209743
4.2,0.211579
4.25,0.213
4.3,0.214015
4.35,0.214636
4.4,0.214878
4.45,0.214762
4.5,0.214309
4.55,0.213547
4.6,0.212504
4.65,0.211211
4.7,0.2097
4.75,0.208003
4.8,0.206156
4.85,0.20419
4.9,0.202139
4.95,0.200034
5,0.197906
5.05,0.195784
5.1,0.193695
5.15,0.191662
5.2,0.189708
5.25,0.187852
5.3,0.18611
5.35,0.184497
5.4,0.183022
5.45,0.181696
5.5,0.180522
5.55,0.179504
5.6,0.178642
5.65,0.177933
5.7,0.177375
5.75,0.176959
5.8,0.176677
5.85,0.176519
5.9,0.176474
5.95,0.176526
6,0.176661
6.05,0.176864
6.1,0.177117
6.15,0.177402
6.2,0.177702
6.25,0.177996
6.3,0.178267
6.35,0.178496
6.4,0.178662
6.45,0.178749
6.5,0.178737
6.55,0.17861
6.6,0.178352
6.65,0.177946
6.7,0.177379
6.75,0.176638
6.8,0.175711
6.85,0.17459
6.9,0.173266
6.95,0.171734
7,0.169988
7.05,0.168026
7.1,0.165849
7.15,0.163457
7.2,0.160854
7.25,0.158045
7.3,0.155037
7.35,0.151839
7.4,0.148462
7.45,0.144915
7.5,0.141214
7.55,0.137371
7.6,0.133402
7.65,0.129322
7.7,0.125148
7.75,0.120897
7.8,0.116586
7.85,0.112231
7.9,0.10785
7.95,0.103459
8,0.0990745
8.05,0.0947123
8.1,0.0903869
8.15,0.0861125
8.2,0.0819023
8.25,0.0777682
8.3,0.0737215
8.35,0.069772
8.4,0.0659286
8.45,0.0621989
8.5,0.0585895
8.55,0.0551059
8.6,0.0517523
8.65,0.0485319
8.7,0.0454472
8.75,0.0424993
8.8,0.0396887
8.85,0.037015
8.9,0.0344771
8.95,0.032073
9,0.0298005
9.05,0.0276564
9.1,0.0256375
9.15,0.0237399
9.2,0.0219596
9.25,0.0202921
9.3,0.0187328
9.35,0.0172772
9.4,0.0159203
9.45,0.0146574
9.5,0.0134836
9.55,0.0123941
9.6,0.0113841
9.65,0.0104491
9.7,0.00958442
9.75,0.00878578
9.8,0.00804889
9.85,0.00736969
9.9,0.00674426
9.95,0.00616889
