-0.206 -1.653  0.424,5.17677e-06
-1.158  0.406   0.66,0.000568715
0.602 0.657 -0.77,0.00041333
 0.518 -0.021 -1.993,0.00344884
-0.934 -0.423  0.111,8.02119e-05
 0.401  0.158 -0.084,0.00134059
 1.504   0.16 -1.641,0.000503539
 0.148  0.411 -1.352,0.000176833
 0.215 -0.166 -0.421,0.00029519
-0.317 -0.732 -1.407,7.36958e-05
