0.000455644,0.00052311,0.000599608,0.000686199,0.000784043,0.00089441,0.00101869,0.00115838,0.00131513,0.00149072,0.00168705,0.00190619,0.00215036,0.00242194,0.00272348,0.00305766,0.00342738,0.00383567,0.00428576,0.00478102,0.005325,0.00592141,0.00657412,0.00728713,0.00806458,0.00891073,0.00982996,0.0108267,0.0119055,0.0130709,0.0143275,0.0156798,0.0171323,0.0186896,0.0203559,0.0221353,0.0240319,0.0260494,0.0281911,0.0304603,0.0328596,0.0353914,0.0380574,0.040859,0.0437968,0.046871,0.0500809,0.0534254,0.0569023,0.0605088,0.0642414,0.0680956,0.072066,0.0761464,0.0803297,0.084608,0.0889724,0.0934132,0.0979197,0.102481,0.107084,0.111717,0.116365,0.121016,0.125653,0.130263,0.134829,0.139336,0.143769,0.148111,0.152347,0.156461,0.160438,0.164263,0.167924,0.171405,0.174695,0.177782,0.180656,0.183309,0.185731,0.187917,0.189863,0.191565,0.193021,0.194232,0.195201,0.19593,0.196426,0.196696,0.19675,0.196598,0.196253,0.19573,0.195044,0.194211,0.193251,0.192182,0.191024,0.189798,0.188525,0.187226,0.185922,0.184633,0.18338,0.182183,0.18106,0.180027,0.179101,0.178295,0.17762,0.177087,0.176702,0.17647,0.176394,0.176473,0.176703,0.177078,0.17759,0.178227,0.178976,0.179818,0.180737,0.181711,0.182718,0.183733,0.184732,0.185689,0.186576,0.187366,0.188034,0.188553,0.188898,0.189045,0.188972,0.188657,0.188084,0.187235,0.186098,0.184663,0.182922,0.18087,0.178507,0.175835,0.172857,0.169584,0.166024,0.162192,0.158104,0.153779,0.149235,0.144497,0.139586,0.134528,0.129348,0.124072,0.118726,0.113337,0.10793,0.102529,0.0971591,0.0918433,0.0866029,0.0814582,0.0764276,0.0715277,0.0667736,0.0621781,0.0577524,0.0535058,0.0494454,0.0455768,0.0419037,0.0384282,0.0351508,0.0320705,0.0291851,0.0264911,0.023984,0.0216582,0.0195076,0.0175253,0.0157038,0.0140352,0.0125116,0.0111246,0.00986569,0.00872666,0.00769915,0.00677504,0.00594641,0.0052056,0.00454528,0.00395843,0.00343842,0.00297897,0.00257422,0.0022187,0.00190732,0.00163538
1.3452e-05,1.66384e-05,2.05479e-05,2.53341e-05,3.11805e-05,3.83059e-05,4.69697e-05,5.74793e-05,7.01973e-05,8.55505e-05,0.000104039,0.000126249,0.000152861,0.000184668,0.000222589,0.00026768,0.000321162,0.00038443,0.000459081,0.000546932,0.000650047,0.000770756,0.000911688,0.00107579,0.00126637,0.0014871,0.00174205,0.00203575,0.00237317,0.00275974,0.00320143,0.00370471,0.00427658,0.0049246,0.00565686,0.006482,0.0074092,0.00844814,0.009609,0.0109024,0.0123393,0.0139311,0.0156894,0.0176259,0.0197524,0.0220806,0.0246222,0.0273884,0.0303899,0.0336369,0.0371385,0.040903,0.0449376,0.0492478,0.0538376,0.0587094,0.0638634,0.0692977,0.0750082,0.0809881,0.0872281,0.0937162,0.100438,0.107375,0.114507,0.121811,0.12926,0.136826,0.144476,0.152178,0.159895,0.16759,0.175222,0.182751,0.190136,0.197333,0.204302,0.211,0.217386,0.223421,0.229067,0.234288,0.239052,0.243328,0.24709,0.250315,0.252987,0.25509,0.256615,0.257559,0.257921,0.257709,0.256931,0.255605,0.253749,0.25139,0.248555,0.245279,0.241599,0.237553,0.233185,0.22854,0.223665,0.218608,0.213417,0.208141,0.202829,0.197527,0.192283,0.18714,0.18214,0.177321,0.172719,0.168367,0.164291,0.160516,0.157062,0.153943,0.151171,0.14875,0.146683,0.144967,0.143594,0.142552,0.141826,0.141397,0.141242,0.141336,0.141651,0.142156,0.14282,0.143608,0.144487,0.145421,0.146375,0.147315,0.148206,0.149017,0.149716,0.150274,0.150664,0.150861,0.150844,0.150593,0.150093,0.149332,0.148299,0.146989,0.145399,0.143529,0.141383,0.138967,0.13629,0.133363,0.130202,0.126821,0.123239,0.119476,0.115552,0.111489,0.107309,0.103035,0.0986905,0.0942978,0.0898792,0.0854566,0.0810509,0.0766819,0.0723685,0.0681279,0.0639761,0.0599275,0.0559951,0.0521899,0.0485217,0.0449984,0.0416264,0.0384106,0.0353544,0.0324597,0.0297273,0.0271565,0.0247458,0.0224924,0.0203928,0.0184428,0.0166374,0.0149709,0.0134375,0.0120309,0.0107444,0.00957135,0.00850494,0.00753834,0.00666479,0.00587765,0.00517044,0.00453688,0.00397095,0.00346687
0.000538186,0.000600354,0.000669303,0.000745732,0.000830404,0.000924159,0.00102791,0.00114266,0.00126949,0.00140959,0.00156425,0.00173487,0.00192296,0.00213016,0.00235824,0.00260909,0.00288476,0.00318745,0.00351948,0.00388337,0.00428177,0.00471749,0.00519351,0.00571299,0.00627921,0.00689565,0.00756589,0.0082937,0.00908296,0.00993767,0.0108619,0.0118599,0.012936,0.0140943,0.0153393,0.0166752,0.0181063,0.0196368,0.0212707,0.023012,0.0248644,0.0268313,0.028916,0.0311213,0.0334496,0.0359031,0.0384832,0.0411912,0.0440274,0.0469918,0.0500838,0.0533017,0.0566437,0.0601069,0.0636877,0.0673818,0.0711841,0.0750889,0.0790895,0.0831786,0.0873482,0.0915896,0.0958935,0.10025,0.104649,0.109078,0.113528,0.117986,0.122441,0.12688,0.131291,0.135663,0.139983,0.14424,0.148422,0.152518,0.156517,0.160411,0.164188,0.167841,0.171362,0.174743,0.177977,0.181061,0.183989,0.186757,0.189362,0.191804,0.19408,0.196192,0.198138,0.199922,0.201545,0.20301,0.20432,0.205479,0.206492,0.207363,0.208098,0.208701,0.209178,0.209534,0.209775,0.209905,0.20993,0.209855,0.209684,0.209422,0.209073,0.208639,0.208125,0.207533,0.206866,0.206125,0.205312,0.204428,0.203473,0.202449,0.201355,0.20019,0.198955,0.197649,0.19627,0.194818,0.193291,0.191689,0.19001,0.188253,0.186417,0.184501,0.182505,0.180428,0.17827,0.176032,0.173712,0.171313,0.168834,0.166278,0.163647,0.160941,0.158164,0.155319,0.152408,0.149436,0.146405,0.143319,0.140184,0.137003,0.133782,0.130525,0.127237,0.123924,0.120591,0.117243,0.113885,0.110524,0.107164,0.103811,0.10047,0.0971462,0.0938449,0.0905708,0.0873287,0.084123,0.0809582,0.0778383,0.0747672,0.0717486,0.0687858,0.065882,0.0630399,0.0602623,0.0575513,0.0549091,0.0523375,0.0498378,0.0474114,0.0450593,0.0427822,0.0405806,0.0384547,0.0364047,0.0344303,0.0325312,0.0307068,0.0289564,0.027279,0.0256737,0.0241392,0.0226743,0.0212773,0.0199469,0.0186814,0.017479,0.0163379,0.0152564,0.0142326,0.0132644,0.01235,0.0114873
0.00089153,0.000971093,0.00105692,0.00114944,0.00124908,0.0013563,0.00147159,0.00159547,0.00172847,0.00187116,0.00202416,0.00218811,0.00236369,0.00255164,0.00275276,0.0029679,0.00319802,0.00344415,0.00370743,0.00398916,0.00429077,0.00461391,0.00496043,0.00533248,0.00573251,0.00616334,0.00662825,0.00713099,0.00767593,0.00826806,0.00891314,0.00961776,0.0103894,0.0112366,0.0121689,0.013197,0.0143329,0.0155897,0.0169817,0.0185247,0.0202352,0.022131,0.0242307,0.0265534,0.0291188,0.0319464,0.0350552,0.0384636,0.0421884,0.0462444,0.050644,0.0553961,0.0605062,0.0659748,0.0717977,0.0779649,0.0844606,0.0912625,0.0983415,0.105662,0.113182,0.120854,0.128622,0.136428,0.144209,0.151897,0.159423,0.166719,0.173715,0.180343,0.186541,0.19225,0.197418,0.201999,0.205958,0.209268,0.211911,0.213882,0.215184,0.215832,0.215851,0.215275,0.214146,0.212513,0.210434,0.207968,0.205181,0.202137,0.198905,0.195548,0.192132,0.188715,0.185355,0.1821,0.178996,0.176082,0.173387,0.170938,0.168753,0.166842,0.165212,0.163862,0.162788,0.161979,0.161421,0.161099,0.160992,0.16108,0.161338,0.161745,0.162275,0.162905,0.163613,0.164374,0.165167,0.165972,0.16677,0.167542,0.168273,0.168947,0.169551,0.170073,0.170502,0.170829,0.171045,0.171143,0.171117,0.170963,0.170676,0.170253,0.169691,0.168989,0.168146,0.167162,0.166038,0.164773,0.16337,0.161832,0.160159,0.158356,0.156426,0.154373,0.152201,0.149915,0.147521,0.145022,0.142426,0.139738,0.136964,0.134111,0.131185,0.128192,0.125141,0.122038,0.118889,0.115702,0.112483,0.10924,0.10598,0.10271,0.0994353,0.0961636,0.0929009,0.0896534,0.0864272,0.0832279,0.080061,0.0769318,0.0738452,0.0708057,0.0678178,0.0648853,0.0620121,0.0592015,0.0564565,0.0537798,0.0511738,0.0486407,0.046182,0.0437993,0.0414937,0.039266,0.0371168,0.0350464,0.0330548,0.0311418,0.0293069,0.0275495,0.0258686,0.0242633,0.0227322,0.021274,0.0198872,0.01857,0.0173208,0.0161375,0.0150183,0.0139611,0.0129639,0.0120244
6.60593e-06,8.29842e-06,1.04219e-05,1.30812e-05,1.64046e-05,2.0549e-05,2.5705e-05,3.2104e-05,4.00257e-05,4.98068e-05,6.18513e-05,7.66423e-05,9.47555e-05,0.000116874,0.000143805,0.0001765,0.000216076,0.000263838,0.000321306,0.000390243,0.000472684,0.000570972,0.000687792,0.000826206,0.000989693,0.00118219,0.00140813,0.00167247,0.00198078,0.0023392,0.00275454,0.00323429,0.00378666,0.00442054,0.00514561,0.00597224,0.00691156,0.00797539,0.0091762,0.0105271,0.0120417,0.0137341,0.0156186,0.01771,0.0200227,0.0225714,0.0253703,0.0284329,0.0317721,0.0353997,0.0393262,0.0435605,0.0481097,0.0529786,0.0581696,0.0636826,0.0695142,0.0756579,0.0821038,0.0888385,0.0958446,0.103101,0.110583,0.118261,0.126103,0.134073,0.142131,0.150233,0.158335,0.166388,0.174342,0.182145,0.189746,0.19709,0.204127,0.210805,0.217074,0.222887,0.2282,0.232973,0.237169,0.240758,0.243715,0.246017,0.247653,0.248615,0.248902,0.248519,0.24748,0.245804,0.243517,0.24065,0.23724,0.233331,0.22897,0.224208,0.219101,0.213707,0.208084,0.202296,0.196403,0.190467,0.184549,0.178709,0.173003,0.167485,0.162207,0.157214,0.15255,0.148252,0.144352,0.140877,0.137849,0.135284,0.133191,0.131576,0.130437,0.129767,0.129554,0.129783,0.130431,0.131472,0.132876,0.13461,0.136638,0.138919,0.141413,0.144076,0.146864,0.149731,0.152633,0.155524,0.158359,0.161095,0.163691,0.166108,0.168307,0.170255,0.17192,0.173275,0.174295,0.174959,0.175251,0.175158,0.174671,0.173786,0.172502,0.170822,0.168754,0.166307,0.163496,0.160337,0.156851,0.153059,0.148986,0.144658,0.140103,0.13535,0.130427,0.125366,0.120196,0.114947,0.109648,0.104327,0.0990115,0.0937279,0.0885002,0.083351,0.0783013,0.0733699,0.0685736,0.0639274,0.0594438,0.0551335,0.0510053,0.0470656,0.0433193,0.0397694,0.0364171,0.0332622,0.030303,0.0275365,0.0249587,0.0225644,0.0203477,0.0183018,0.0164196,0.0146934,0.013115,0.0116763,0.0103688,0.00918423,0.0081142,0.00715052,0.00628519,0.00551047,0.00481889,0.00420335,0.00365707,0.00317366
0.000483487,0.00053009,0.000580555,0.000635144,0.000694135,0.00075782,0.00082651,0.000900538,0.000980257,0.00106605,0.00115833,0.00125754,0.00136417,0.00147877,0.00160193,0.00173431,0.00187667,0.00202986,0.00219484,0.0023727,0.00256471,0.0027723,0.00299713,0.0032411,0.00350642,0.00379561,0.00411155,0.00445758,0.00483748,0.00525558,0.0057168,0.00622669,0.00679153,0.00741835,0.00811499,0.00889019,0.00975358,0.0107158,0.0117883,0.0129837,0.0143156,0.0157984,0.0174475,0.0192791,0.0213101,0.0235581,0.026041,0.028777,0.031784,0.0350801,0.0386822,0.0426068,0.0468688,0.0514813,0.0564554,0.0617998,0.0675199,0.073618,0.0800923,0.0869369,0.0941415,0.101691,0.109564,0.117737,0.126176,0.134847,0.143708,0.152711,0.161806,0.170935,0.180041,0.18906,0.197926,0.206572,0.214931,0.222935,0.230518,0.237614,0.244164,0.25011,0.2554,0.259988,0.263837,0.266913,0.269195,0.270668,0.271326,0.271172,0.270221,0.268492,0.266018,0.262835,0.258992,0.254539,0.249538,0.244052,0.238149,0.231901,0.22538,0.218662,0.21182,0.204927,0.198052,0.191263,0.184624,0.178191,0.172019,0.166154,0.160636,0.155501,0.150775,0.146479,0.142627,0.139226,0.136279,0.133781,0.131722,0.130087,0.128858,0.12801,0.127518,0.127353,0.127484,0.127877,0.128499,0.129315,0.130291,0.131391,0.132583,0.133833,0.135109,0.136382,0.137624,0.138807,0.139907,0.140902,0.141772,0.142497,0.143063,0.143456,0.143662,0.143673,0.143482,0.143081,0.142467,0.141638,0.140592,0.139332,0.137859,0.136177,0.134292,0.13221,0.129938,0.127485,0.124862,0.122077,0.119143,0.116072,0.112876,0.109569,0.106163,0.102674,0.0991134,0.0954971,0.0918386,0.088152,0.084451,0.080749,0.0770592,0.0733939,0.0697654,0.0661849,0.0626631,0.0592098,0.0558343,0.0525448,0.0493486,0.0462523,0.0432615,0.0403809,0.0376144,0.0349649,0.0324345,0.0300247,0.0277359,0.0255679,0.02352,0.0215907,0.0197779,0.0180791,0.0164914,0.0150112,0.013635,0.0123586,0.011178,0.0100886,0.00908608,0.00816573,0.00732298,0.0065532
1.46842e-05,1.8256e-05,2.26578e-05,2.80697e-05,3.47072e-05,4.28278e-05,5.27379e-05,6.48008e-05,7.94462e-05,9.71802e-05,0.000118597,0.000144394,0.00017538,0.0002125,0.000256847,0.00030968,0.00037245,0.000446818,0.000534681,0.000638195,0.000759805,0.00090227,0.00106869,0.00126254,0.00148768,0.00174843,0.00204953,0.00239623,0.00279426,0.00324988,0.0037699,0.00436167,0.00503308,0.00579259,0.00664919,0.00761239,0.00869217,0.00989897,0.0112436,0.0127372,0.0143912,0.016217,0.0182263,0.0204304,0.0228405,0.0254676,0.0283217,0.0314125,0.0347485,0.0383372,0.0421847,0.0462956,0.0506728,0.0553172,0.0602276,0.0654006,0.0708301,0.0765075,0.0824216,0.0885582,0.0949002,0.101428,0.108118,0.114945,0.121881,0.128894,0.135951,0.143017,0.150054,0.157023,0.163883,0.170595,0.177115,0.183403,0.189418,0.195121,0.200472,0.205435,0.209978,0.214068,0.217678,0.220785,0.223369,0.225414,0.226911,0.227854,0.228242,0.228081,0.22738,0.226154,0.224423,0.222213,0.219553,0.216476,0.213021,0.209228,0.205142,0.20081,0.196281,0.191605,0.186833,0.182019,0.177212,0.172464,0.167824,0.163341,0.159059,0.155021,0.151266,0.14783,0.144743,0.142034,0.139725,0.137832,0.136369,0.135344,0.134758,0.134609,0.134889,0.135585,0.136679,0.138149,0.139969,0.142108,0.144532,0.147204,0.150084,0.153128,0.156293,0.159534,0.162803,0.166053,0.16924,0.172315,0.175236,0.177959,0.180444,0.182653,0.184552,0.186108,0.187295,0.188089,0.188471,0.188426,0.187944,0.187018,0.185648,0.183836,0.18159,0.178921,0.175845,0.172381,0.16855,0.164379,0.159894,0.155126,0.150106,0.144866,0.139441,0.133865,0.128172,0.122395,0.116569,0.110725,0.104895,0.0991063,0.0933879,0.0877648,0.0822602,0.076895,0.0716878,0.0666547,0.0618093,0.0571629,0.0527245,0.0485007,0.0444958,0.0407125,0.0371512,0.0338107,0.0306883,0.0277796,0.0250794,0.022581,0.0202771,0.0181595,0.0162196,0.0144481,0.0128356,0.0113726,0.0100493,0.00885628,0.00778398,0.00682321,0.00596501,0.0052008,0.00452236,0.00392189,0.00339206,0.00292595
8.44622e-06,1.01785e-05,1.23004e-05,1.49027e-05,1.80969e-05,2.20196e-05,2.68376e-05,3.27539e-05,4.00151e-05,4.89196e-05,5.98274e-05,7.31711e-05,8.94694e-05,0.000109341,0.000133523,0.000162888,0.000198465,0.000241467,0.000293312,0.000355657,0.000430425,0.000519842,0.000626472,0.000753258,0.000903557,0.00108119,0.00129047,0.00153628,0.00182407,0.00215991,0.00255056,0.00300348,0.00352684,0.00412957,0.00482137,0.00561268,0.00651471,0.0075394,0.00869936,0.0100078,0.0114786,0.0131259,0.0149642,0.0170082,0.0192728,0.0217723,0.0245208,0.0275319,0.030818,0.0343905,0.0382592,0.0424322,0.0469156,0.051713,0.0568254,0.0622508,0.067984,0.0740165,0.080336,0.0869266,0.0937684,0.100838,0.108106,0.115544,0.123114,0.130779,0.138497,0.146223,0.153911,0.161512,0.168975,0.176252,0.18329,0.190041,0.196455,0.202485,0.20809,0.213227,0.21786,0.221959,0.225497,0.228452,0.230809,0.232561,0.233705,0.234245,0.234193,0.233564,0.232383,0.230678,0.228483,0.225838,0.222786,0.219374,0.215651,0.21167,0.207484,0.203146,0.198712,0.194232,0.18976,0.185344,0.181032,0.176865,0.172883,0.169121,0.165611,0.162378,0.159442,0.15682,0.154522,0.152556,0.150921,0.149615,0.14863,0.147955,0.147573,0.147467,0.147615,0.147992,0.148573,0.149329,0.150233,0.151252,0.152358,0.153521,0.154709,0.155893,0.157046,0.158139,0.159148,0.160048,0.160817,0.161435,0.161885,0.16215,0.162217,0.162075,0.161716,0.161134,0.160324,0.159285,0.158017,0.156523,0.154807,0.152875,0.150736,0.148398,0.145872,0.143171,0.140306,0.137291,0.134142,0.130871,0.127496,0.12403,0.120489,0.116888,0.113243,0.109567,0.105875,0.10218,0.098495,0.094832,0.0912022,0.0876161,0.0840833,0.0806122,0.0772108,0.0738858,0.0706431,0.0674879,0.0644242,0.0614554,0.0585842,0.0558122,0.0531408,0.0505703,0.0481006,0.0457312,0.0434608,0.0412881,0.0392109,0.0372272,0.0353344,0.0335298,0.0318105,0.0301735,0.0286156,0.0271337,0.0257246,0.0243851,0.023112,0.0219023,0.0207527,0.0196605,0.0186227,0.0176366,0.0166996,0.015809
5.39825e-05,6.60141e-05,8.05424e-05,9.80407e-05,0.000119063,0.000144252,0.000174359,0.000210249,0.000252922,0.000303527,0.000363381,0.00043399,0.000517065,0.00061455,0.000728638,0.000861804,0.00101682,0.00119679,0.00140517,0.00164579,0.00192289,0.00224113,0.00260563,0.00302195,0.00349618,0.00403488,0.0046451,0.00533444,0.00611098,0.0069833,0.00796045,0.00905193,0.0102677,0.0116179,0.0131133,0.0147645,0.0165827,0.0185787,0.0207634,0.0231478,0.0257421,0.0285565,0.0316002,0.0348818,0.038409,0.0421882,0.0462247,0.0505221,0.0550824,0.0599057,0.0649903,0.0703319,0.0759243,0.0817585,0.0878233,0.0941045,0.100586,0.107247,0.114067,0.12102,0.128079,0.135215,0.142396,0.149587,0.156753,0.163856,0.170857,0.177718,0.184398,0.190856,0.197054,0.202951,0.20851,0.213694,0.218469,0.222802,0.226664,0.230029,0.232874,0.235181,0.236934,0.238124,0.238745,0.238796,0.23828,0.237206,0.235586,0.233439,0.230788,0.227658,0.224081,0.220092,0.215729,0.211034,0.206051,0.200827,0.195411,0.189854,0.184207,0.178523,0.172854,0.167252,0.161768,0.156452,0.151352,0.146514,0.141981,0.137793,0.133987,0.130595,0.127646,0.125163,0.123166,0.121667,0.120676,0.120195,0.120222,0.120748,0.12176,0.123237,0.125156,0.127484,0.130188,0.133227,0.136557,0.14013,0.143894,0.147796,0.151779,0.155785,0.159757,0.163636,0.167364,0.170886,0.174147,0.177098,0.17969,0.181881,0.183633,0.184913,0.185694,0.185954,0.18568,0.184863,0.1835,0.181596,0.179162,0.176213,0.172772,0.168866,0.164527,0.159789,0.154692,0.149277,0.143588,0.13767,0.131569,0.125331,0.119001,0.112623,0.10624,0.0998918,0.0936164,0.0874487,0.0814203,0.0755595,0.0698911,0.0644363,0.0592126,0.0542341,0.0495113,0.0450517,0.0408593,0.0369355,0.033279,0.0298862,0.0267511,0.0238664,0.0212229,0.0188102,0.0166172,0.0146316,0.012841,0.0112326,0.00979336,0.00851054,0.00737149,0.00636394,0.00547609,0.00469664,0.00401493,0.00342092,0.00290523,0.0024592,0.00207482,0.00174479,0.00146245,0.00122179,0.00101739,0.00084442
0.00051311,0.000565963,0.000623714,0.000686757,0.000755513,0.000830427,0.000911975,0.00100066,0.00109702,0.00120162,0.00131507,0.00143799,0.00157106,0.001715,0.00187056,0.00203853,0.00221976,0.00241515,0.00262564,0.00285225,0.00309605,0.00335818,0.00363988,0.00394246,0.00426735,0.00461608,0.00499032,0.00539188,0.00582274,0.0062851,0.00678135,0.00731414,0.00788639,0.00850137,0.00916266,0.00987427,0.0106406,0.0114667,0.0123579,0.0133201,0.0143602,0.0154851,0.016703,0.0180223,0.0194522,0.0210029,0.0226847,0.0245089,0.0264872,0.0286316,0.0309547,0.0334691,0.0361872,0.0391216,0.0422839,0.0456853,0.0493359,0.0532445,0.057418,0.0618615,0.0665776,0.0715664,0.0768247,0.0823462,0.088121,0.0941356,0.100372,0.10681,0.113422,0.120181,0.127053,0.134001,0.140987,0.147967,0.154899,0.161736,0.168432,0.17494,0.181216,0.187215,0.192894,0.198216,0.203144,0.207649,0.211703,0.215288,0.218387,0.220993,0.223103,0.224721,0.225857,0.226526,0.226748,0.226551,0.225964,0.225021,0.223758,0.222215,0.220432,0.21845,0.21631,0.214052,0.211715,0.209335,0.206947,0.204582,0.202267,0.200025,0.197879,0.195843,0.19393,0.192149,0.190506,0.189001,0.187633,0.186398,0.18529,0.184298,0.183412,0.18262,0.181908,0.181262,0.180666,0.180105,0.179564,0.179028,0.178481,0.177911,0.177303,0.176644,0.175923,0.17513,0.174254,0.173286,0.172219,0.171047,0.169763,0.168363,0.166844,0.165203,0.163439,0.16155,0.159537,0.157402,0.155144,0.152769,0.150277,0.147674,0.144963,0.142151,0.139242,0.136242,0.133158,0.129997,0.126766,0.123473,0.120124,0.116728,0.113293,0.109826,0.106337,0.102833,0.0993214,0.0958111,0.0923094,0.088824,0.0853623,0.0819313,0.0785378,0.0751883,0.071889,0.0686456,0.0654635,0.0623476,0.0593025,0.0563322,0.0534405,0.0506306,0.0479053,0.0452668,0.0427172,0.0402579,0.03789,0.0356142,0.0334308,0.0313398,0.0293407,0.0274329,0.0256153,0.0238866,0.0222454,0.0206897,0.0192176,0.017827,0.0165155,0.0152806,0.0141198,0.0130304,0.0120096,0.0110547
