0,0.000597668
0.05,0.000650558
0.1,0.000708405
0.15,0.00077169
0.2,0.000840945
0.25,0.000916753
0.3,0.000999757
0.35,0.00109066
0.4,0.00119025
0.45,0.00129937
0.5,0.00141896
0.55,0.00155006
0.6,0.0016938
0.65,0.00185142
0.7,0.0020243
0.75,0.00221393
0.8,0.00242195
0.85,0.00265016
0.9,0.00290053
0.95,0.00317521
1,0.00347655
1.05,0.0038071
1.1,0.00416965
1.15,0.00456721
1.2,0.00500308
1.25,0.00548081
1.3,0.00600423
1.35,0.00657749
1.4,0.00720503
1.45,0.00789165
1.5,0.00864244
1.55,0.00946287
1.6,0.0103587
1.65,0.0113362
1.7,0.0124017
1.75,0.0135621
1.8,0.0148245
1.85,0.0161964
1.9,0.0176854
1.95,0.0192995
2,0.0210468
2.05,0.0229356
2.1,0.024974
2.15,0.0271703
2.2,0.0295328
2.25,0.0320693
2.3,0.0347873
2.35,0.0376941
2.4,0.0407961
2.45,0.0440991
2.5,0.0476079
2.55,0.0513263
2.6,0.0552567
2.65,0.0594002
2.7,0.0637562
2.75,0.0683225
2.8,0.0730947
2.85,0.0780664
2.9,0.083229
2.95,0.0885715
3,0.0940806
3.05,0.0997402
3.1,0.105532
3.15,0.111435
3.2,0.117427
3.25,0.123481
3.3,0.12957
3.35,0.135664
3.4,0.141733
3.45,0.147744
3.5,0.153664
3.55,0.159459
3.6,0.165095
3.65,0.170539
3.7,0.17576
3.75,0.180724
3.8,0.185405
3.85,0.189775
3.9,0.193811
3.95,0.197492
4,0.200802
4.05,0.203727
4.1,0.206258
4.15,0.208391
4.2,0.210126
4.25,0.211466
4.3,0.212421
4.35,0.213001
4.4,0.213223
4.45,0.213107
4.5,0.212675
4.55,0.211952
4.6,0.210965
4.65,0.209745
4.7,0.208321
4.75,0.206724
4.8,0.204988
4.85,0.203142
4.9,0.201218
4.95,0.199246
5,0.197254
5.05,0.19527
5.1,0.193319
5.15,0.191424
5.2,0.189604
5.25,0.187879
5.3,0.186263
5.35,0.184771
5.4,0.183411
5.45,0.182191
5.5,0.181116
5.55,0.18019
5.6,0.17941
5.65,0.178776
5.7,0.178281
5.75,0.17792
5.8,0.177684
5.85,0.177562
5.9,0.177542
5.95,0.17761
6,0.177752
6.05,0.177951
6.1,0.178191
6.15,0.178453
6.2,0.178721
6.25,0.178975
6.3,0.179197
6.35,0.179369
6.4,0.179471
6.45,0.179487
6.5,0.179399
6.55,0.17919
6.6,0.178844
6.65,0.178349
6.7,0.177689
6.75,0.176854
6.8,0.175833
6.85,0.174617
6.9,0.1732
6.95,0.171575
7,0.169741
7.05,0.167695
7.1,0.165438
7.15,0.162972
7.2,0.160301
7.25,0.15743
7.3,0.154368
7.35,0.151122
7.4,0.147705
7.45,0.144126
7.5,0.140401
7.55,0.136541
7.6,0.132563
7.65,0.128481
7.7,0.124312
7.75,0.120073
7.8,0.115779
7.85,0.111448
7.9,0.107095
7.95,0.102737
8,0.0983897
8.05,0.0940673
8.1,0.0897844
8.15,0.0855545
8.2,0.08139
8.25,0.0773027
8.3,0.0733029
8.35,0.0694001
8.4,0.0656028
8.45,0.0619182
8.5,0.0583524
8.55,0.0549106
8.6,0.0515968
8.65,0.0484141
8.7,0.0453646
8.75,0.0424494
8.8,0.0396688
8.85,0.0370225
8.9,0.0345093
8.95,0.0321273
9,0.0298743
9.05,0.0277472
9.1,0.0257429
9.15,0.0238576
9.2,0.0220873
9.25,0.0204278
9.3,0.0188747
9.35,0.0174234
9.4,0.0160694
9.45,0.0148078
9.5,0.013634
9.55,0.0125434
9.6,0.0115314
9.65,0.0105934
9.7,0.009725
9.75,0.00892201
9.8,0.00818026
9.85,0.00749578
9.9,0.00686475
9.95,0.00628354
