0,0.00840455
0.05,0.00873517
0.1,0.00907984
0.15,0.00943913
0.2,0.00981363
0.25,0.0102039
0.3,0.0106107
0.35,0.0110346
0.4,0.0114763
0.45,0.0119364
0.5,0.0124157
0.55,0.0129149
0.6,0.0134348
0.65,0.0139761
0.7,0.0145396
0.75,0.0151261
0.8,0.0157365
0.85,0.0163715
0.9,0.0170321
0.95,0.0177191
1,0.0184334
1.05,0.019176
1.1,0.0199477
1.15,0.0207495
1.2,0.0215824
1.25,0.0224472
1.3,0.023345
1.35,0.0242769
1.4,0.0252437
1.45,0.0262464
1.5,0.0272862
1.55,0.028364
1.6,0.0294809
1.65,0.0306378
1.7,0.0318359
1.75,0.0330763
1.8,0.0343599
1.85,0.0356879
1.9,0.0370613
1.95,0.0384814
2,0.0399491
2.05,0.0414658
2.1,0.0430326
2.15,0.0446508
2.2,0.0463217
2.25,0.0480468
2.3,0.0498276
2.35,0.0516659
2.4,0.0535635
2.45,0.0555226
2.5,0.0575458
2.55,0.0596359
2.6,0.0617965
2.65,0.0640316
2.7,0.0663463
2.75,0.0687467
2.8,0.0712402
2.85,0.0738361
2.9,0.0765457
2.95,0.0793831
3,0.0823658
3.05,0.0855155
3.1,0.0888594
3.15,0.0924318
3.2,0.0962756
3.25,0.100445
3.3,0.105007
3.35,0.110049
3.4,0.115675
3.45,0.122016
3.5,0.129224
3.55,0.137474
3.6,0.146947
3.65,0.157803
3.7,0.170138
3.75,0.183907
3.8,0.198841
3.85,0.214347
3.9,0.229473
3.95,0.242967
4,0.253529
4.05,0.260174
4.1,0.262572
4.15,0.261146
4.2,0.256898
4.25,0.251051
4.3,0.244734
4.35,0.238798
4.4,0.233785
4.45,0.229979
4.5,0.227488
4.55,0.226316
4.6,0.226415
4.65,0.227714
4.7,0.230124
4.75,0.233532
4.8,0.237785
4.85,0.242671
4.9,0.247922
4.95,0.253227
5,0.258279
5.05,0.26281
5.1,0.266616
5.15,0.269546
5.2,0.271479
5.25,0.272312
5.3,0.271957
5.35,0.270352
5.4,0.267482
5.45,0.263391
5.5,0.258186
5.55,0.252028
5.6,0.245116
5.65,0.237665
5.7,0.229884
5.75,0.221959
5.8,0.21404
5.85,0.206243
5.9,0.198648
5.95,0.191306
6,0.184245
6.05,0.17748
6.1,0.171013
6.15,0.164839
6.2,0.158947
6.25,0.15332
6.3,0.147943
6.35,0.142797
6.4,0.137862
6.45,0.133121
6.5,0.12856
6.55,0.124162
6.6,0.119917
6.65,0.115814
6.7,0.111845
6.75,0.108002
6.8,0.10428
6.85,0.100674
6.9,0.0971794
6.95,0.0937935
7,0.0905131
7.05,0.0873355
7.1,0.0842581
7.15,0.0812786
7.2,0.0783947
7.25,0.075604
7.3,0.0729042
7.35,0.0702928
7.4,0.0677675
7.45,0.0653258
7.5,0.0629653
7.55,0.0606835
7.6,0.0584781
7.65,0.0563467
7.7,0.054287
7.75,0.0522968
7.8,0.0503739
7.85,0.0485161
7.9,0.0467216
7.95,0.0449883
8,0.0433144
8.05,0.041698
8.1,0.0401374
8.15,0.0386309
8.2,0.0371769
8.25,0.0357739
8.3,0.0344202
8.35,0.0331144
8.4,0.0318551
8.45,0.0306409
8.5,0.0294703
8.55,0.028342
8.6,0.0272549
8.65,0.0262074
8.7,0.0251986
8.75,0.024227
8.8,0.0232916
8.85,0.0223911
8.9,0.0215245
8.95,0.0206906
9,0.0198883
9.05,0.0191167
9.1,0.0183746
9.15,0.0176611
9.2,0.0169751
9.25,0.0163158
9.3,0.0156821
9.35,0.0150733
9.4,0.0144883
9.45,0.0139264
9.5,0.0133866
9.55,0.0128683
9.6,0.0123705
9.65,0.0118926
9.7,0.0114337
9.75,0.0109933
9.8,0.0105705
9.85,0.0101646
9.9,0.00977517
9.95,0.00940139
