0,0.00656336
0.05,0.00677675
0.1,0.00699794
0.15,0.00722725
0.2,0.00746501
0.25,0.00771158
0.3,0.0079673
0.35,0.00823257
0.4,0.00850778
0.45,0.00879335
0.5,0.00908972
0.55,0.00939736
0.6,0.00971674
0.65,0.0100484
0.7,0.0103929
0.75,0.0107507
0.8,0.0111225
0.85,0.0115089
0.9,0.0119106
0.95,0.0123283
1,0.0127627
1.05,0.0132147
1.1,0.0136851
1.15,0.0141747
1.2,0.0146847
1.25,0.0152158
1.3,0.0157694
1.35,0.0163464
1.4,0.0169482
1.45,0.017576
1.5,0.0182314
1.55,0.0189157
1.6,0.0196307
1.65,0.0203781
1.7,0.0211598
1.75,0.0219778
1.8,0.0228343
1.85,0.0237318
1.9,0.0246727
1.95,0.0256601
2,0.0266968
2.05,0.0277863
2.1,0.0289323
2.15,0.0301388
2.2,0.0314103
2.25,0.0327517
2.3,0.0341685
2.35,0.0356667
2.4,0.0372532
2.45,0.0389355
2.5,0.0407223
2.55,0.0426232
2.6,0.0446492
2.65,0.0468126
2.7,0.0491278
2.75,0.0516109
2.8,0.0542807
2.85,0.0571588
2.9,0.0602702
2.95,0.0636441
3,0.0673144
3.05,0.0713208
3.1,0.0757101
3.15,0.0805371
3.2,0.085866
3.25,0.0917722
3.3,0.0983426
3.35,0.105677
3.4,0.113887
3.45,0.123093
3.5,0.133416
3.55,0.144972
3.6,0.157845
3.65,0.172066
3.7,0.187571
3.75,0.204154
3.8,0.221406
3.85,0.238678
3.9,0.255072
3.95,0.269529
4,0.281007
4.05,0.288739
4.1,0.292449
4.15,0.292435
4.2,0.289458
4.25,0.284527
4.3,0.278652
4.35,0.272683
4.4,0.267239
4.45,0.26271
4.5,0.259307
4.55,0.257111
4.6,0.256119
4.65,0.256279
4.7,0.2575
4.75,0.259661
4.8,0.26261
4.85,0.266159
4.9,0.270091
4.95,0.274169
5,0.278149
5.05,0.281797
5.1,0.284907
5.15,0.287306
5.2,0.288865
5.25,0.289493
5.3,0.28914
5.35,0.287789
5.4,0.285447
5.45,0.282133
5.5,0.277882
5.55,0.272736
5.6,0.266761
5.65,0.260042
5.7,0.252691
5.75,0.244837
5.8,0.236616
5.85,0.228161
5.9,0.219596
5.95,0.211025
6,0.202536
6.05,0.194196
6.1,0.186053
6.15,0.178139
6.2,0.170473
6.25,0.163061
6.3,0.155907
6.35,0.149008
6.4,0.142359
6.45,0.135957
6.5,0.129796
6.55,0.123873
6.6,0.118183
6.65,0.112721
6.7,0.107484
6.75,0.102468
6.8,0.097667
6.85,0.0930776
6.9,0.0886942
6.95,0.0845115
7,0.0805239
7.05,0.0767255
7.1,0.0731103
7.15,0.0696723
7.2,0.066405
7.25,0.063302
7.3,0.0603566
7.35,0.0575622
7.4,0.054912
7.45,0.0523993
7.5,0.0500175
7.55,0.0477601
7.6,0.0456205
7.65,0.0435925
7.7,0.0416702
7.75,0.0398476
7.8,0.0381192
7.85,0.0364797
7.9,0.0349239
7.95,0.0334472
8,0.0320449
8.05,0.0307127
8.1,0.0294465
8.15,0.0282426
8.2,0.0270974
8.25,0.0260074
8.3,0.0249696
8.35,0.0239809
8.4,0.0230386
8.45,0.0221401
8.5,0.021283
8.55,0.020465
8.6,0.0196838
8.65,0.0189377
8.7,0.0182246
8.75,0.0175428
8.8,0.0168907
8.85,0.0162667
8.9,0.0156694
8.95,0.0150975
9,0.0145496
9.05,0.0140245
9.1,0.0135212
9.15,0.0130385
9.2,0.0125756
9.25,0.0121313
9.3,0.0117049
9.35,0.0112955
9.4,0.0109024
9.45,0.0105247
9.5,0.0101618
9.55,0.00981305
9.6,0.00947778
9.65,0.0091554
9.7,0.00884535
9.75,0.0085471
9.8,0.00826014
9.85,0.00798399
9.9,0.0077182
9.95,0.00746232
